,ГОСТ,Размер,Наименование,Компания,Город,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
136,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Абакан,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,64000.0,>10т
137,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Абакан,Число,6.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,60500.0,>10т
138,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Абакан,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,62500.0,>10т
139,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Абакан,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59500.0,>10т
140,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Абакан,Число,10.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,60500.0,>10т
141,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Абакан,Число,10.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,60500.0,>10т
142,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Абакан,Число,10.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59500.0,>10т
143,ГОСТ 34028-2016,12,Арматура А1,Сталепромышленная компания,Абакан,Число,12.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59000.0,>10т
144,ГОСТ 34028-2016,14,Арматура А1,Сталепромышленная компания,Абакан,Число,14.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58000.0,>10т
145,ГОСТ 34028-2016,14,Арматура А1,Сталепромышленная компания,Абакан,Число,14.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58000.0,>10т
146,ГОСТ 34028-2016,16,Арматура А1,Сталепромышленная компания,Абакан,Число,16.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58000.0,>10т
147,ГОСТ 34028-2016,20,Арматура А1,Сталепромышленная компания,Абакан,Число,20.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58000.0,>10т
148,,8,Арматура А1,Мечел-Сервис,Москва,Число,8.0,,,,,,,,,11.7,11.7,,,Сталь,а240,0,не указан,,0,р./т,True,,
149,ГОСТ 5781-82,22,Арматура А1,Сталепромышленная компания,Курган,Число,22.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,True,,
150,ГОСТ 5781-82,20,Арматура А1,Сталепромышленная компания,Курган,Число,20.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,True,,
151,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Кемерово,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59800.0,>10т
152,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Кемерово,Число,6.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58300.0,>10т
153,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Кемерово,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,64800.0,>10т
154,ГОСТ 5781-82,32,Арматура А1,Сталепромышленная компания,Казань,Число,32.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,50960.0,>10т
155,ГОСТ 5781-82,28,Арматура А1,Сталепромышленная компания,Казань,Число,28.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,49400.0,>10т
156,ГОСТ 5781-82,25,Арматура А1,Сталепромышленная компания,Казань,Число,25.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
157,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Кемерово,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,56500.0,>10т
158,ГОСТ 5781-82,22,Арматура А1,Сталепромышленная компания,Казань,Число,22.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
159,ГОСТ 5781-82,18,Арматура А1,Сталепромышленная компания,Казань,Число,18.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
160,ГОСТ 5781-82,16,Арматура А1,Сталепромышленная компания,Казань,Число,16.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
161,ГОСТ 5781-82,14,Арматура А1,Сталепромышленная компания,Казань,Число,14.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
162,ГОСТ 34028-2016,12,Арматура А1,Сталепромышленная компания,Казань,Число,12.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,48880.0,>10т
163,ГОСТ 5781-82,12,Арматура А1,Сталепромышленная компания,Казань,Число,12.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,49920.0,>10т
164,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Казань,Число,10.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,48360.0,>10т
165,ГОСТ 5781-82,20,Арматура А1,Сталепромышленная компания,Казань,Число,20.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48880.0,>10т
166,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Кемерово,Число,10.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59800.0,>10т
167,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Кемерово,Число,10.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59800.0,>10т
168,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Кемерово,Число,10.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,56500.0,>10т
169,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Краснодар,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,50400.0,>10т
170,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Краснодар,Число,8.0,,,,,,,,,11.7,11.7,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,50400.0,>10т
171,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Краснодар,Число,6.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,49300.0,>10т
172,ГОСТ 5781-82,6,Арматура А1,Сталепромышленная компания,Краснодар,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,51000.0,>10т
173,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Краснодар,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,51000.0,>10т
174,ГОСТ 34028-2016,28,Арматура А1,Сталепромышленная компания,Кемерово,Число,28.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
175,ГОСТ 5781-82,25,Арматура А1,Сталепромышленная компания,Кемерово,Число,25.0,,,,,,,,,12.0,12.0,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,57300.0,>10т
176,ГОСТ 34028-2016,25,Арматура А1,Сталепромышленная компания,Кемерово,Число,25.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
177,ГОСТ 34028-2016,22,Арматура А1,Сталепромышленная компания,Кемерово,Число,22.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
178,ГОСТ 34028-2016,20,Арматура А1,Сталепромышленная компания,Кемерово,Число,20.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
179,ГОСТ 34028-2016,18,Арматура А1,Сталепромышленная компания,Кемерово,Число,18.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
180,ГОСТ 34028-2016,16,Арматура А1,Сталепромышленная компания,Кемерово,Число,16.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
181,ГОСТ 34028-2016,14,Арматура А1,Сталепромышленная компания,Кемерово,Число,14.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
182,ГОСТ 34028-2016,14,Арматура А1,Сталепромышленная компания,Кемерово,Число,14.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57300.0,>10т
183,ГОСТ 34028-2016,12,Арматура А1,Сталепромышленная компания,Кемерово,Число,12.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,57500.0,>10т
184,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Казань,Число,10.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,53040.0,>10т
185,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Казань,Число,10.0,,,,,,,,,11.7,11.7,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,51480.0,>10т
186,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Казань,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,48880.0,>10т
187,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Казань,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,53040.0,>10т
188,ГОСТ 5781-82,32,Арматура А1,Сталепромышленная компания,Ижевск,Число,32.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,True,,
189,ГОСТ 5781-82,28,Арматура А1,Сталепромышленная компания,Ижевск,Число,28.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,49710.0,>10т
190,ГОСТ 5781-82,25,Арматура А1,Сталепромышленная компания,Ижевск,Число,25.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48180.0,>10т
191,ГОСТ 5781-82,22,Арматура А1,Сталепромышленная компания,Ижевск,Число,22.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48180.0,>10т
192,ГОСТ 5781-82,20,Арматура А1,Сталепромышленная компания,Ижевск,Число,20.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,49200.0,>10т
193,ГОСТ 5781-82,18,Арматура А1,Сталепромышленная компания,Ижевск,Число,18.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48180.0,>10т
194,ГОСТ 5781-82,16,Арматура А1,Сталепромышленная компания,Ижевск,Число,16.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48180.0,>10т
195,ГОСТ 5781-82,14,Арматура А1,Сталепромышленная компания,Ижевск,Число,14.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,48180.0,>10т
196,ГОСТ 34028-2016,12,Арматура А1,Сталепромышленная компания,Ижевск,Число,12.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,48690.0,>10т
197,ГОСТ 5781-82,12,Арматура А1,Сталепромышленная компания,Ижевск,Число,12.0,,,,,,,,,11.7,11.7,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,49710.0,>10т
198,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Ижевск,Число,10.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,48180.0,>10т
199,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Ижевск,Число,10.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,51250.0,>10т
200,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Ижевск,Число,10.0,,,,,,,,,11.7,11.7,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,50230.0,>10т
201,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Ижевск,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,49200.0,>10т
202,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Ижевск,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,52280.0,>10т
203,ГОСТ 34028-2016,28,Арматура А1,Сталепромышленная компания,Иркутск,Число,28.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59000.0,>10т
204,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Краснодар,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,49500.0,>10т
205,ГОСТ 5781-82,25,Арматура А1,Сталепромышленная компания,Иркутск,Число,25.0,,,,,,,,,12.0,12.0,,,Сталь,3пс,0,ГОСТ,5781,0,р./т,False,59000.0,>10т
206,ГОСТ 34028-2016,22,Арматура А1,Сталепромышленная компания,Иркутск,Число,22.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59000.0,>10т
207,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Казань,Число,6.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,50440.0,>10т
208,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Казань,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,53560.0,>10т
209,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Иркутск,Число,6.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,64500.0,>10т
210,ГОСТ 34028-2016,6,Арматура А1,Сталепромышленная компания,Иркутск,Число,6.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,59000.0,>10т
211,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Иркутск,Число,8.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,62500.0,>10т
212,ГОСТ 34028-2016,8,Арматура А1,Сталепромышленная компания,Иркутск,Число,8.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58500.0,>10т
213,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Иркутск,Число,10.0,,,,,,,,,12.0,12.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,61500.0,>10т
214,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Иркутск,Число,10.0,,,,,,,,,6.0,6.0,,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,61500.0,>10т
215,ГОСТ 34028-2016,10,Арматура А1,Сталепромышленная компания,Иркутск,Число,10.0,,,,,,,,,,,бухты,,Сталь,а240,0,ГОСТ,34028,0,р./т,False,58500.0,>10т
