,Наименование,Размер,ГОСТ,Компания,Город,Тип_продукции,Размер_A,Размер_B,Типоразмер,Марка,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
1181,Труба э/с,40х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,40.0,Х2,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1182,Труба э/с,38х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х6,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1183,Труба э/с,38х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х5,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1184,Труба э/с,38х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1185,Труба э/с,38х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х3,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1186,Труба э/с,38х3.5,,УТК-Сталь,Москва,Габарит,38.0,3.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1187,Труба э/с,38х3.5,,УТК-Сталь,Москва,Габарит,38.0,3.5,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,567000.0,
1188,Труба э/с,38х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,567000.0,
1189,Труба э/с,38х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1190,Труба э/с,38х2.5,,УТК-Сталь,Москва,Габарит,38.0,2.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1191,Труба э/с,38х2.5,,УТК-Сталь,Москва,Габарит,38.0,2.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1192,Труба э/с,38х2.5,,УТК-Сталь,Москва,Габарит,38.0,2.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1193,Труба э/с,18х2,ТУ 24.20.13-003-40198874-2020,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,18.0,Х2,,,,,Сталь,08пс,0,ТУ,24.20.13-003-40198874,0,р./т,False,63000.0,
1194,Труба э/с,38х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,38.0,Х2,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,593000.0,
1195,Труба э/с,36х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,36.0,Х2,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1196,Труба э/с,34х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,34.0,Х5,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,593000.0,
1197,Труба э/с,34х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,34.0,Х3,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1198,Труба э/с,34х3.5,,УТК-Сталь,Москва,Габарит,34.0,3.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1199,Труба э/с,34х2.5,,УТК-Сталь,Москва,Габарит,34.0,2.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1200,Труба э/с,40х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,40.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,588000.0,
1201,Труба э/с,426х6,ГОСТ 10704-91,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,426.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,79000.0,>10т
1202,Труба э/с,325х6,ГОСТ 10704-91,Сталепромышленная компания,Кемерово,Профиль ГОСТ/СТО,,,325.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,85700.0,>10т
1203,Труба э/с,377х8,ГОСТ 10704-91,Сталепромышленная компания,Курган,Профиль ГОСТ/СТО,,,377.0,Х8,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,79000.0,>10т
1204,Труба э/с,325х6,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,325.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,73600.0,>10т
1205,Труба э/с,273х8,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,273.0,Х8,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,73600.0,>10т
1206,Труба э/с,273х6,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,273.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,72500.0,>10т
1207,Труба э/с,219х8,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,219.0,Х8,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64500.0,>10т
1208,Труба э/с,219х6,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,219.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1209,Труба э/с,219х5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,219.0,Х5,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1210,Труба э/с,426х6,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,426.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,78500.0,>10т
1211,Труба э/с,159х6,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,159.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1212,Труба э/с,159х4.5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Габарит,159.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1213,Труба э/с,159х4,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,159.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1214,Труба э/с,133х4.5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Габарит,133.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1215,Труба э/с,133х4,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,133.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1216,Труба э/с,127х4.5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Габарит,127.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1217,Труба э/с,127х4,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,127.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1218,Труба э/с,159х5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,159.0,Х5,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1219,Труба э/с,57х3,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1220,Труба э/с,57х3.5,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Габарит,57.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1221,Труба э/с,57х4,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,57.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1222,Труба э/с,89х3.5,ГОСТ 10704-91,Сталепромышленная компания,Благовещенск,Габарит,89.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,81500.0,>10т
1223,Труба э/с,76х3.5,ГОСТ 10704-91,Сталепромышленная компания,Благовещенск,Габарит,76.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,81500.0,>10т
1224,Труба э/с,76х3,ГОСТ 10704-91,Сталепромышленная компания,Благовещенск,Профиль ГОСТ/СТО,,,76.0,Х3,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,81500.0,>10т
1225,Труба э/с,57х3.5,ГОСТ 10704-91,Сталепромышленная компания,Благовещенск,Габарит,57.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,81500.0,>10т
1226,Труба э/с,530х10,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,530.0,Х10,,,,,Сталь,09г2с,0,ГОСТ,10704,0,р./т,False,83000.0,>10т
1227,Труба э/с,530х8,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,530.0,Х8,,,,,Сталь,09г2с,0,ГОСТ,10704,0,р./т,False,83000.0,>10т
1228,Труба э/с,426х10,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,426.0,Х10,,,,,Сталь,09г2с,0,ГОСТ,10704,0,р./т,False,79000.0,>10т
1229,Труба э/с,159х5,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,159.0,Х5,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,68900.0,>10т
1230,Труба э/с,133х4.5,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Габарит,133.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1231,Труба э/с,108х4,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,108.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1232,Труба э/с,108х3,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,108.0,Х3,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1233,Труба э/с,89х4,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,89.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1234,Труба э/с,89х3,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,89.0,Х3,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,65000.0,>10т
1235,Труба э/с,76х4,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,76.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1236,Труба э/с,76х3,ГОСТ 10704-91,Сталепромышленная компания,Белгород,Профиль ГОСТ/СТО,,,76.0,Х3,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,64000.0,>10т
1237,Труба э/с,114х4.5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Габарит,114.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1238,Труба э/с,114х4,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,114.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1239,Труба э/с,108х4.5,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Габарит,108.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1240,Труба э/с,108х4,ГОСТ 10704-91,Сталепромышленная компания,Барнаул,Профиль ГОСТ/СТО,,,108.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,63500.0,>10т
1241,Труба э/с,219х8,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,219.0,Х8,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1242,Труба э/с,219х6,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,219.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1243,Труба э/с,219х5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,219.0,Х5,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1244,Труба э/с,159х6,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,159.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1245,Труба э/с,159х5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,159.0,Х5,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1246,Труба э/с,159х4.5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Габарит,159.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1247,Труба э/с,159х4,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,159.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1248,Труба э/с,133х4.5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Габарит,133.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1249,Труба э/с,133х4,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,133.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1250,Труба э/с,127х4.5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Габарит,127.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1251,Труба э/с,127х4,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,127.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1252,Труба э/с,114х4.5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Габарит,114.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1253,Труба э/с,114х4,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,114.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1254,Труба э/с,108х4.5,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Габарит,108.0,4.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1255,Труба э/с,108х4,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,108.0,Х4,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,70000.0,>10т
1256,Труба э/с,273х6,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,273.0,Х6,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,85200.0,>10т
1257,Труба э/с,102х3.5,ГОСТ 10704-91,Сталепромышленная компания,Благовещенск,Габарит,102.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,81500.0,>10т
1258,Труба э/с,273х8,ГОСТ 10704-91,Сталепромышленная компания,Абакан,Профиль ГОСТ/СТО,,,273.0,Х8,,,,,Не указан,не указан,0,ГОСТ,10704,0,р./т,False,85200.0,>10т
